39.164.70.160,2018-03-03 00:00:00,0,0,5
39.91.41.138,2018-03-03 00:00:00,3,0,6
42.176.5.42,2018-03-03 00:00:00,7,0,4
42.4.216.37,2018-03-03 00:00:00,10,0,0
43.225.186.123,2018-03-03 00:00:00,73,0,10
45.114.83.229,2018-03-03 00:00:00,3,0,2
46.170.142.170,2018-03-03 00:00:00,14,0,4
46.2.241.145,2018-03-03 00:00:00,2,0,2
46.238.9.27,2018-03-03 00:00:00,3,0,4
5.143.35.91,2018-03-03 00:00:00,9,0,0
5.39.217.110,2018-03-03 00:00:00,6221,0,0
58.191.221.80,2018-03-03 00:00:00,7,0,2
58.57.13.149,2018-03-03 00:00:00,251,0,0
59.187.197.39,2018-03-03 00:00:00,7,0,0
60.169.80.50,2018-03-03 00:00:00,23,0,0
60.236.143.149,2018-03-03 00:00:00,7,0,2
60.40.197.112,2018-03-03 00:00:00,8,0,8
60.44.37.245,2018-03-03 00:00:00,6,0,0
61.162.219.193,2018-03-03 00:00:00,74,0,0
61.240.250.12,2018-03-03 00:00:00,3,0,2
62.210.132.11,2018-03-03 00:00:00,1,188,26
63.141.249.52,2018-03-03 00:00:00,5,0,0
66.186.182.234,2018-03-03 00:00:00,26,0,10
69.253.19.219,2018-03-03 00:00:00,26,0,0
74.82.47.27,2018-03-03 00:00:00,226,0,15
77.89.49.47,2018-03-03 00:00:00,2,0,6
78.186.38.178,2018-03-03 00:00:00,4,0,0
79.126.114.244,2018-03-03 00:00:00,1,0,4
80.19.101.218,2018-03-03 00:00:00,2,0,3
80.50.102.250,2018-03-03 00:00:00,8,0,0
80.55.175.172,2018-03-03 00:00:00,11,0,4
81.20.198.215,2018-03-03 00:00:00,8,0,2
82.119.67.232,2018-03-03 00:00:00,0,0,10
82.177.25.120,2018-03-03 00:00:00,15,0,2
83.224.143.13,2018-03-03 00:00:00,3,0,2
84.214.55.77,2018-03-03 00:00:00,3,0,3
85.14.31.32,2018-03-03 00:00:00,4,0,5
87.3.83.105,2018-03-03 00:00:00,2,0,2
88.12.42.125,2018-03-03 00:00:00,5,0,4
88.174.4.30,2018-03-03 00:00:00,15,0,0
88.247.142.111,2018-03-03 00:00:00,4,0,0
88.247.94.254,2018-03-03 00:00:00,107,0,16
89.132.146.90,2018-03-03 00:00:00,7,0,0
89.215.239.251,2018-03-03 00:00:00,2,0,2
90.177.4.54,2018-03-03 00:00:00,0,5820,0
90.179.88.122,2018-03-03 00:00:00,0,2,12
90.254.189.234,2018-03-03 00:00:00,3,0,2
91.235.213.72,2018-03-03 00:00:00,42,0,0
92.211.16.115,2018-03-03 00:00:00,8,0,0
92.44.3.254,2018-03-03 00:00:00,4,0,0
93.103.121.139,2018-03-03 00:00:00,4,0,0
95.15.176.245,2018-03-03 00:00:00,3,0,2
95.154.70.28,2018-03-03 00:00:00,283,0,0
95.71.101.179,2018-03-03 00:00:00,3,0,4
96.2.170.194,2018-03-03 00:00:00,13,0,0
99.109.81.198,2018-03-03 00:00:00,3,0,2
103.207.2.102,2018-03-03 00:00:00,7,0,0
103.67.218.11,2018-03-03 00:00:00,7,0,0
103.94.79.61,2018-03-03 00:00:00,5,0,0
